,sample_noise,sample_parent,sample_weights,f,samples,common_cause_to_confounder_fraction,nodes,edges,dataset,graph_name
0,uniform,laplace,weight_sample,sigmoid,2000,1,5,8,35dfc845-3956-4d6d-8102-3556551f710e.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0.5,5,8,399c9b30-d411-410e-8a62-1dd23537b452.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0,5,8,0ac6ca80-adee-4992-a722-b5999fc10d57.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,10000,1,5,8,3ef1d834-f84c-49b5-8277-cec4ccee95b6.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0.5,5,8,9bb0996e-59a1-414a-bf4e-8b979baa9de2.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0,5,8,3fefae89-9baa-42b2-a53a-ad498d1aabce.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,100,1,5,8,48277615-7a93-4333-af2e-a12fdc6c331a.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,100,0.5,5,8,169f345a-c8e6-422e-b628-c667b9361761.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,100,0,5,8,2f157159-032b-45a1-95e6-65f6423f3045.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,2000,1,5,8,21e25314-2bdc-4ae4-8d25-c8c5ddb4bca6.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,2000,0.5,5,8,740d7bb6-4606-42dd-b9fe-9ce530340b5c.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,2000,0,5,8,d8b607ca-f568-43b2-a5e3-1e55bf067ad5.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,10000,1,5,8,a2e255aa-b1b7-44fa-8a1c-52ff9e585c43.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,10000,0.5,5,8,33f4ad15-f6c7-46f8-8131-6a1d3fa52070.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,linear,10000,0,5,8,e4f30c98-346d-4436-b031-39d2bd91bef9.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,100,1,5,8,4f414d21-2228-4631-bdf7-1d5aed1b6677.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0.5,5,8,d41b2e94-e6ea-4a54-89b5-8b87fe2fd31c.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0,5,8,2bdf4706-c56c-4c48-aae5-4c02b0e0f0d4.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,1,5,8,fb496556-ba70-41a9-a85a-4ae191325cc4.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0.5,5,8,de16677c-cc06-407d-b88c-ad1fb6d32b15.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0,5,8,bd75650d-8c24-4c53-a881-fdefa827c473.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,1,5,8,4fbe6524-dd75-412a-8127-1d5ccafdc585.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0.5,5,8,a1db9044-312b-498b-9db2-d776893ac138.csv,graph_5_15.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0,5,8,28ca2890-526b-44dd-a9ae-e436c3d863df.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,100,1,5,8,6c401bbe-f78f-4808-9f7c-de059eb9980d.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,100,0.5,5,8,926de6bc-d60a-4cdc-950c-615d4fb02724.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,100,0,5,8,98a6fa31-9293-4237-a2da-2a6b96d6e8f4.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,2000,1,5,8,c10c4f92-e37d-4e48-849d-6829fbe0d8f7.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,2000,0.5,5,8,46d49ea6-65cb-4977-a7d8-96ab997dda93.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,2000,0,5,8,fcd00069-6ede-404c-8efb-bd2158c364c4.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,10000,1,5,8,21f22aee-ea7c-4d88-aa41-844845e88438.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,10000,0.5,5,8,78a4600a-8ee2-4551-b49d-b4486ba038a3.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,linear,10000,0,5,8,75b42074-2144-4770-a7e8-adaa6f6c930f.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,1,5,8,bf26867c-9087-4e84-b9b2-f840999efe11.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0.5,5,8,f2445f3e-120d-430d-8806-47b4f05f064e.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0,5,8,835fc5d8-a9a9-4389-8a3d-fa31b6162297.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,1,5,8,9ca07369-4a6d-4e7c-80b1-f0d9dad0353c.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0.5,5,8,ef41782e-a5eb-4afb-b060-270af998e59d.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0,5,8,0f7b9330-a9e9-4310-b038-775e2d7440fd.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,1,5,8,3a2bf72f-6ef8-41c8-aa1b-619005aaa96c.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0.5,5,8,08147266-107a-48a0-9d27-5c87eb558d1e.csv,graph_5_15.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0,5,8,842b3af9-f96c-4380-bda6-05340922e423.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,100,1,5,8,b3a90285-b6fc-4ce5-ad58-8ebbec63aa3c.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,100,0.5,5,8,c6583f71-c3c1-483b-af6a-376801937349.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,100,0,5,8,97897642-7556-4327-963a-c59457f2d006.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,2000,1,5,8,f503db8d-4fcd-467a-b65a-1bfb5732d5a4.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,2000,0.5,5,8,c675a5c4-875a-459f-b312-c1b62eecfff4.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,2000,0,5,8,2c056a88-9d31-4f06-ad36-5f7fa3c26fc4.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,10000,1,5,8,8c08ab0d-d35d-4e22-b98b-4c154cf4a898.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,10000,0.5,5,8,422d834d-a0a8-4f9b-a84d-895a1b998a92.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,linear,10000,0,5,8,18a67f61-cb96-4581-ac80-68961aad8ed3.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,100,1,5,8,50bedcc6-0249-45f1-8366-c9c4a9bd7d67.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0.5,5,8,15d3fb47-2940-4312-8631-e870afde97aa.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0,5,8,ffef7f0f-64f2-46e3-aa2f-f567527027e0.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,1,5,8,67297a95-9a2f-4e06-bf33-7c0883714ba2.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0.5,5,8,51794cc0-8052-4ea7-883c-1209b3ef6c9d.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0,5,8,b5745237-436a-4c13-a970-75922d11eb68.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,1,5,8,2abd9b12-a71d-4705-9917-f0a8e67580bf.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0.5,5,8,9b7a405b-e30c-4a4a-81d4-c4072d425acc.csv,graph_5_15.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0,5,8,450a353e-542f-4b48-a8f6-3e0dd55a59dc.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,100,1,5,8,58746090-1fac-4ea1-a0cb-1d294ff09b0f.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,100,0.5,5,8,ed481550-9c32-4475-b24a-8088940bffe0.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,100,0,5,8,e7aa1c72-9445-411e-9651-3fdcbeb4e706.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,2000,1,5,8,c441d1d1-e95a-4996-b481-cfb51364b4db.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,2000,0.5,5,8,679694e8-d647-446e-972b-b1aca5ce2043.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,2000,0,5,8,03c9067f-968c-41b5-965d-f430ee348222.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,10000,1,5,8,5e5c8368-735f-40db-bd8d-e078a8754d8f.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,10000,0.5,5,8,d13d2d9c-f020-4413-8e94-9e35692f993c.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,linear,10000,0,5,8,cab0e03f-3161-4f5a-bade-fa01bd0cc15d.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,100,1,5,8,c0dbd273-4fb8-4e39-b7f6-9b94913d3fa0.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,100,0.5,5,8,8b38dcaf-e605-48fa-bc85-41f9cd8f433e.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,100,0,5,8,95c5e7f4-c135-47d7-b1e0-af4f799a7176.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,2000,1,5,8,3f1b6969-8a31-476d-a64d-f4d307166e8f.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0.5,5,8,098a5226-2a49-4b15-bcf9-99cac548e5c7.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0,5,8,65f140b2-7c83-435a-bba2-5d51f1b68486.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,10000,1,5,8,c8dd9fd1-6a9a-4dea-92c3-31e819da33ec.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0.5,5,8,cf385204-b303-4cc7-bf25-51898e605a20.csv,graph_5_15.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0,5,8,e6dbd1b2-b64e-4e10-ab8a-fe69eb4c8067.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,100,1,5,8,9d640ee4-b911-4a43-b88d-e718b49eb746.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,100,0.5,5,8,c0f1fd94-bf4c-4627-a5cc-3d428e502d4d.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,100,0,5,8,59d76892-4024-40fc-97a9-764d0f54a256.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,2000,1,5,8,f73d083c-051d-418d-94e5-6233d4424723.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,2000,0.5,5,8,3c2ada5b-d8b1-4607-a1d7-2290c7526021.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,2000,0,5,8,4c5ff48c-b5d0-437f-8539-6caf1abb0985.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,10000,1,5,8,a7928f36-6c99-4548-870b-f90b44c3eaf4.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,10000,0.5,5,8,3c3b917b-761a-4488-9e6a-dd0d74e7d9fd.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,linear,10000,0,5,8,c0e732fd-b16d-4875-a694-f79884bd0902.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,100,1,5,8,14154b47-7cc1-42b4-ba99-249f221654ed.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0.5,5,8,5217a35e-d517-4204-91a4-79357125af5e.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0,5,8,586d2ad1-ffc7-4c46-83dc-0f70b4bdee3d.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,1,5,8,ef3620c3-fcdf-4304-9d24-e832bf0c3643.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0.5,5,8,fa4efe3e-27f4-4cd3-a5f1-e8167d28fdd5.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0,5,8,7f667ac8-34a5-4573-8cb1-071d92788451.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,1,5,8,bd44b9f5-df7a-457c-83f4-9b838d345f4b.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0.5,5,8,8bca22ea-d7d5-4174-94e6-3b33c5d1bd23.csv,graph_5_15.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0,5,8,f592e1da-0c2f-42c4-ad3d-360c50142439.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,100,1,5,8,9ff21d05-0df0-4f61-9462-5a88fa25a433.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,100,0.5,5,8,195a7b45-659e-4a02-aa1a-1ed257fc3bf7.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,100,0,5,8,8b91c138-2010-4e7b-a309-ec6fa24d539f.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,2000,1,5,8,261982ba-822c-4a64-99f8-476fcabafa42.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,2000,0.5,5,8,0b084023-85cb-45a3-9f4a-bde446a73555.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,2000,0,5,8,8142684b-83f5-431d-8061-0a99ded14cd2.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,10000,1,5,8,de85370e-db1d-4668-aae1-5a3dd5eaa979.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,10000,0.5,5,8,7a8007af-631f-4709-afee-3196bad9c5dc.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,linear,10000,0,5,8,98b9bf81-d64d-4a0e-92e6-43ae8f59dc3f.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,100,1,5,8,69f9ac28-58ac-49e0-a546-bd4fa13a82e3.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,100,0.5,5,8,0ae9be2c-4e3c-4a62-a8b5-2de525291a19.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,100,0,5,8,dada1d51-b901-485f-a42e-ea18567cc767.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,2000,1,5,8,9df4eedd-f3e9-4310-a3bc-8749e3292ae6.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0.5,5,8,3ed80f7a-fcf8-4f37-8937-2c045124792a.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0,5,8,b62d6f8b-56c1-4425-a4c9-5b191698f0de.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,10000,1,5,8,49f53301-5c8f-4941-8d5c-648c5d23555d.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0.5,5,8,28c465be-3689-4aaa-9724-7f17765dc084.csv,graph_5_15.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0,5,8,127da0b2-ff49-4719-ad30-f91e4c390b4e.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,100,1,5,5,93189838-736a-4e60-97ce-c9c99aea8628.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,100,0.5,5,5,2dfa1dd5-fecb-4add-8646-8cce6d2e27da.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,100,0,5,5,cb5f75c8-3781-4650-9986-7ccc4cf0c6d1.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,2000,1,5,5,984e9732-e6f8-448c-ba6b-13f0a45e45d0.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,2000,0.5,5,5,b84d26cb-d851-4159-968f-bfd2517208fe.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,2000,0,5,5,15ada715-aa25-4a79-9b84-7a7bc70c830f.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,10000,1,5,5,64635100-036a-4691-ba20-7573d82e06a7.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,10000,0.5,5,5,bc6a4445-fa98-4c00-87d8-491bb85bdc4a.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,linear,10000,0,5,5,7a3b2737-0c60-4679-b013-a95413b5ffe6.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,100,1,5,5,39033d7c-0dcc-4695-8b38-462d777d8b00.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,100,0.5,5,5,3715eb06-11ef-4b17-a765-0574248618af.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,100,0,5,5,cc3a9f05-f64c-4bb2-af31-76ba37fda5d2.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,2000,1,5,5,03fb4daf-0690-4ac9-8e8e-55c6a2e7d3eb.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0.5,5,5,b9ec2ab3-d015-4791-b18e-c9551d0c471a.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0,5,5,4064934e-f0bf-49f9-b3bb-b8e36004a9a9.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,10000,1,5,5,07bbd0b3-addb-4046-8552-d76312741cb7.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0.5,5,5,ab8e6986-2295-408a-953b-9e2f07d8ca72.csv,graph_5_5.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0,5,5,5cbae2da-5c41-4993-aea4-16429334c82a.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,100,1,5,5,86812d6f-c91c-4a74-ae2a-b37125d26130.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,100,0.5,5,5,bad35345-2b92-4e31-9f57-e189745c77dd.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,100,0,5,5,197e3ae6-4b22-431d-a9d9-30db79d65fd0.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,2000,1,5,5,385aa3a7-d30e-4daf-86cc-9bde21fe78f9.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,2000,0.5,5,5,4fe1b56a-3cdc-47ab-96df-38bb7053a4b5.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,2000,0,5,5,45cac3e6-6138-42cb-bc7c-01261ab6d3fc.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,10000,1,5,5,9fbeb870-8ebf-46ed-aa13-36ed94462fb9.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,10000,0.5,5,5,9e051bf2-ec3f-4b18-a624-06a213dba8c2.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,linear,10000,0,5,5,ad183a66-9156-4e03-b27c-daceb2ad585c.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,100,1,5,5,b2b997f8-959f-4063-922e-eb3e7814b11d.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0.5,5,5,999df555-63a8-418d-b896-e6693e6c4bfa.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0,5,5,2434ad11-2fd0-405e-a0aa-80556e3e2737.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,1,5,5,a9e26132-c5a1-4ecb-938e-941fc2add149.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0.5,5,5,47ba4e10-601e-4a0e-8248-51326e3f6169.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0,5,5,f03752c2-0196-4ae1-9c57-4e8f6bc57aef.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,1,5,5,b5c3c23f-53a0-4e0d-bff2-87b9255974be.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0.5,5,5,7edce681-2444-453d-b6ec-be20443c7042.csv,graph_5_5.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0,5,5,fcd7b964-1774-4040-9962-d29315847ee0.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,100,1,5,5,88268d79-671b-441b-9b8e-95a7071fd369.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,100,0.5,5,5,cf36707b-940a-471e-b010-2e3dbcdb048e.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,100,0,5,5,a4fa69f5-47e6-4cde-88e5-ef307063e6e8.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,2000,1,5,5,02ae7787-eb8b-4470-9433-a40a2aa2c076.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,2000,0.5,5,5,2c3ef5e1-8813-426d-a62a-f61f2afd2a4c.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,2000,0,5,5,b12e33a8-bcad-4968-a26e-795a718688a9.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,10000,1,5,5,a30ef029-f104-4152-89af-a852e0410eaa.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,10000,0.5,5,5,a235c841-0421-4793-a737-bac333c3f11c.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,linear,10000,0,5,5,27c3147c-9445-4898-b3cb-b8782d7d4903.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,100,1,5,5,7af3bcda-45ac-4ba6-9394-c8bc68a8c593.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,100,0.5,5,5,3b49145a-3aa4-48a7-a0b3-757076a4f1fe.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,100,0,5,5,4ce4cb8e-52cd-4c09-91ee-135883ba2c60.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,2000,1,5,5,fbeed935-32a7-44ac-893a-7a15ca0c84ec.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0.5,5,5,595a41ab-1aa6-41fa-a105-aa3cb46ccabc.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0,5,5,06ab73a0-3fc4-4ba6-a8b8-15ae8dbf23c5.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,10000,1,5,5,75d07172-a2f1-46ba-bbae-f7bd93e7c50c.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0.5,5,5,dbf78e66-6bb7-4bc7-b091-75cd558e7a09.csv,graph_5_5.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0,5,5,0c1e0e62-7f24-4ed8-9b90-efdb3d70da6c.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,100,1,5,5,93027598-3be0-46dc-87c5-0e42f88d62ac.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,100,0.5,5,5,ea1e72dd-3991-41e1-b9fc-d80eb90dab3d.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,100,0,5,5,4cccfa22-5f7f-41eb-b8f2-d7f09a779f56.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,2000,1,5,5,619e0a29-16f1-4765-a607-3f8b6a8af5f0.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,2000,0.5,5,5,b7b8c8d1-1145-4054-9b4c-a81757141d07.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,2000,0,5,5,b785d949-0533-41a0-a9d1-bc58d84d8728.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,10000,1,5,5,f8fbfd2c-2b44-4876-8c4e-9f56bb3f0219.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,10000,0.5,5,5,02ba8a4f-9a52-4a98-9b57-8794273bffa5.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,linear,10000,0,5,5,e931246d-6718-4f53-9b8e-3cc353d826f7.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,100,1,5,5,48abdbf7-0241-4ed5-9401-d89544ca9157.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0.5,5,5,3d3c3c27-d9ff-4eba-9a2b-5d1be7dc4fa6.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0,5,5,b92a3652-b2c8-466b-b3cf-e6eacd23cc24.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,1,5,5,84bce100-1568-471c-a1b5-4fe7eb583e8d.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0.5,5,5,8d8e6fd8-3dc6-4d2b-aef5-a9acaf41cc8a.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0,5,5,17c070cb-880f-455a-9532-7cf702d91282.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,1,5,5,0d16929f-817e-488f-9426-03bedec097b3.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0.5,5,5,a33bd867-9701-4122-b7b3-fd6b3ad7f425.csv,graph_5_5.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0,5,5,de4d9529-2125-4c2c-a663-f4047d596444.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,100,1,5,5,7c32318e-9b72-428a-bfbb-42db69dd2f8b.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,100,0.5,5,5,6da5ecb6-76ae-491d-8d2c-f8522160de81.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,100,0,5,5,bb21c785-868c-4719-b436-aacd323537f5.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,2000,1,5,5,de32ed3d-6cf2-4e2e-a452-d3ee1982a309.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,2000,0.5,5,5,93eb5730-2d9f-41c3-bb12-cb0f18c4e8ea.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,2000,0,5,5,3372a08c-13ba-407e-a23a-7332b44b58a2.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,10000,1,5,5,6a203880-2896-48ff-a6f4-71436aba116f.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,10000,0.5,5,5,96dc1f82-899e-47ce-a83a-b3dcc5f823cd.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,linear,10000,0,5,5,5c644afe-3eba-4364-91f7-35434a23fa42.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,1,5,5,bc760a48-6f82-481f-8182-0aa63aa94e34.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0.5,5,5,73cf170d-3584-44c1-8b2e-801347c58df7.csv,graph_5_5.csv
